Domain,Disposable,Free,Blacklist
"vjoid.ru","true","false","false"
"vjoid.store","true","false","false"
"vjuum.com","true","false","false"
"vkbb.ru","true","false","false"
"vkbb.store","true","false","false"
"vkbt.ru","true","false","false"
"vkbt.store","true","false","false"
"vkcbt.ru","true","false","false"
"vkcbt.store","true","false","false"
"vkfu.ru","true","false","false"
"vkfu.store","true","false","false"
"vkpr.store","true","false","false"
"vkr1.com","true","false","false"
"vkrr.ru","true","false","false"
"vkrr.store","true","false","false"
"vncctv.org","true","false","false"
"volaj.com","true","false","false"
"voxinh.net","true","false","false"
"vuket.org","true","false","false"
"vusra.com","true","false","false"
"vvatxiy.com","true","false","false"
"vwhins.com","true","false","false"
"waterisgone.com","true","false","false"
"watrf.com","true","false","false"
"web-inc.net","true","false","false"
"webhook.site","true","false","false"
"webscash.com","true","false","false"
"wecp.ru","true","false","false"
"wecp.store","true","false","false"
"weizixu.com","true","false","false"
"wekawa.com","true","false","false"
"wellsfargocomcardholders.com","true","false","false"
"wenkuu.com","true","false","false"
"wentcity.com","true","false","false"
"whaaaaaaaaaat.com","true","false","false"
"whatagarbage.com","true","false","false"
"wiemei.com","true","false","false"
"wifimaple.com","true","false","false"
"wifioak.com","true","false","false"
"wikfee.com","true","false","false"
"wir-sind.com","true","false","false"
"wishy.fr","true","false","false"
"wlsom.com","true","false","false"
"womp-wo.mp","true","false","false"
"wpdork.com","true","false","false"
"wsym.de","true","false","false"
"wuuvo.com","true","false","false"
"wuzak.com","true","false","false"
"wwjmp.com","true","false","false"
"wwvk.ru","true","false","false"
"wwvk.store","true","false","false"
"wyoxafp.com","true","false","false"
"wywnxa.com","true","false","false"
"wzofit.com","true","false","false"
"x-lab.net","true","false","false"
"xcoxc.com","true","false","false"
"xepa.ru","true","false","false"
"xkx.me","true","false","false"
"xmailer.be","true","false","false"
"xojxe.com","true","false","false"
"xrap.de","true","false","false"
"xstyled.net","true","false","false"
"xxl.st","true","false","false"
"xxvk.ru","true","false","false"
"xxvk.store","true","false","false"
"xxxhi.cc","true","false","false"
"xylar.ru","true","false","false"
"xylar.store","true","false","false"
"yabes.ovh","true","false","false"
"yecp.ru","true","false","false"
"yecp.store","true","false","false"
"yeezus.ru","true","false","false"
"yermail.net","true","false","false"
"yoggm.com","true","false","false"
"your5.ru","true","false","false"
"your5.store","true","false","false"
"youxiang.dev","true","false","false"
"ytnhy.com","true","false","false"
"ywzmb.top","true","false","false"
"yxdad.ru","true","false","false"
"yxdad.store","true","false","false"
"zcovz.ru","true","false","false"
"zcovz.store","true","false","false"
"zcrcd.com","true","false","false"
"zemzar.net","true","false","false"
"zhaoqian.ninja","true","false","false"
"zipcatfish.com","true","false","false"
"ziragold.com","true","false","false"
"zudpck.com","true","false","false"
"zvvzuv.com","true","false","false"
"zyns.com","true","false","false"
"zzrgg.com","true","false","false"
"mkzaso.com","true","false","false"
"indigobook.com","true","false","false"
"boyaga.com","true","false","false"
"corhash.net","true","false","false"
"gamebcs.com","true","false","false"
"hihi.lol","true","false","false"
"holio.day","true","false","false"
"kein.date","true","false","false"
"stacys.mom","true","false","false"
"deenur.com","true","false","false"
"dizigg.com","true","false","false"
"nokdot.com","true","false","false"
"oronny.com","true","false","false"
"citmo.net","true","false","false"
"dreamclarify.org","true","false","false"
"exclussi.com","true","false","false"
"ptct.net","true","false","false"
"thetechnext.net","true","false","false"
"1sec.site","true","false","false"
"insanony.art","true","false","false"
"insanony.one","true","false","false"
"insanony.store","true","false","false"
"lydir.com","true","false","false"
"mlanm.online","true","false","false"
"ogrencikredisi.org","true","false","false"
"oliviadiffuser.store","true","false","false"
"smncloud.com","true","false","false"
"snapmail.site","true","false","false"
"sssig.one","true","false","false"
"tikanony.com","true","false","false"
"trfu.to","true","false","false"
"unratito.com","true","false","false"
"agiuse.com","true","false","false"
"asaption.com","true","false","false"
"awesome47.com","true","false","false"
"cotigz.com","true","false","false"
"expiredtoaster.org","true","false","false"
"jailbreakeverything.com","true","false","false"
"lushosa.com","true","false","false"
"pigeonprotocol.com","true","false","false"
"undeadbank.com","true","false","false"
"underseagolf.com","true","false","false"
"1trick.net","true","false","false"
"ckvn.edu.vn","true","false","false"
"nghienplus.io.vn","true","false","false"
"tempmail.id.vn","true","false","false"
"3fdn.com","true","false","false"
"advitise.com","true","false","false"
"ailicke.com","true","false","false"
"aixnv.com","true","false","false"
"alisaol.com","true","false","false"
"almatips.com","true","false","false"
"alosp.com","true","false","false"
"alreval.com","true","false","false"
"anarac.com","true","false","false"
"aniross.com","true","false","false"
"aprte.com","true","false","false"
"arcadein.com","true","false","false"
"aubady.com","true","false","false"
"avtolev.com","true","false","false"
"balawo.com","true","false","false"
"binech.com","true","false","false"
"byagu.com","true","false","false"
"cafesui.com","true","false","false"
"caftee.com","true","false","false"
"cengrop.com","true","false","false"
"claudd.com","true","false","false"
"cnieux.com","true","false","false"
"cutsup.com","true","false","false"
"cxwet.com","true","false","false"
"dboso.com","true","false","false"
"delorex.com","true","false","false"
"devbike.com","true","false","false"
"dhnow.com","true","false","false"
"doulas.org","true","false","false"
"dvdpit.com","true","false","false"
"ecstor.com","true","false","false"
"eiveg.com","true","false","false"
"elerso.com","true","false","false"
"eosada.com","true","false","false"
"eoslux.com","true","false","false"
"euucn.com","true","false","false"
"exmab.com","true","false","false"
"eynlong.com","true","false","false"
"faxico.com","true","false","false"
"featcore.com","true","false","false"
"feroxid.com","true","false","false"
"fingso.com","true","false","false"
"fkainc.com","true","false","false"
"funteka.com","true","false","false"
"fxtubes.com","true","false","false"
"godfare.com","true","false","false"
"h2beta.com","true","false","false"
"handrik.com","true","false","false"
"haren.uk","true","false","false"
"healthforwomen.info","true","false","false"
"hpari.com","true","false","false"
"iconmal.com","true","false","false"
"ideuse.com","true","false","false"
"ifoxdd.com","true","false","false"
"ikewe.com","true","false","false"
"imnart.com","true","false","false"
"inshuan.com","true","false","false"
"intobx.com","true","false","false"
"introex.com","true","false","false"
"itaolo.com","true","false","false"
"ixhale.com","true","false","false"
"japnc.com","true","false","false"
"jincer.com","true","false","false"
"kenfern.com","true","false","false"
"kerotu.com","true","false","false"
"kidaroa.com","true","false","false"
"kodpan.com","true","false","false"
"lashyd.com","true","false","false"
"lerany.com","true","false","false"
"lero3.com","true","false","false"
"linlshe.com","true","false","false"
"lizery.com","true","false","false"
"lsaar.com","true","false","false"
"mail4.uk","true","false","false"
"malioter.pro","true","false","false"
"mexvat.com","true","false","false"
"miwacle.com","true","false","false"
"msarra.com","true","false","false"
"mxvia.com","true","false","false"
"netfxd.com","true","false","false"
"notipr.com","true","false","false"
"nsvpn.com","true","false","false"
"okhko.com","true","false","false"
"onionred.com","true","false","false"
"ontasa.com","true","false","false"
"ordite.com","true","false","false"
"ostinmail.com","true","false","false"
"ovbest.com","true","false","false"
"phamay.com","true","false","false"
"pox2.com","true","false","false"
"prohade.com","true","false","false"
"racaho.com","true","false","false"
"ramcen.com","true","false","false"
"ramizan.com","true","false","false"
"rekaer.com","true","false","false"
"rezato.com","true","false","false"
"roweryo.com","true","false","false"
"rwstatus.com","true","false","false"
"savests.com","true","false","false"
"send4.uk","true","false","false"
"sheinup.com","true","false","false"
"sicmg.com","true","false","false"
"synarca.com","true","false","false"
"syncax.com","true","false","false"
"taimb.com","true","false","false"
"taugr.com","true","false","false"
"temp-mail.cfd","true","false","false"
"tempemailgen.com","true","false","false"
"tempemaill.com","true","false","false"
"vcois.com","true","false","false"
"veb37.com","true","false","false"
"viv2.com","true","false","false"
"vlemi.com","true","false","false"
"vxsolar.com","true","false","false"
"waivey.com","true","false","false"
"webofip.com","true","false","false"
"weekfly.com","true","false","false"
"winocs.com","true","false","false"
"wwc8.com","true","false","false"
"xidealx.com","true","false","false"
"xmailtm.com","true","false","false"
"zizo7.com","true","false","false"
"20minutesmail.com","true","false","false"
"allfreemail.net","true","false","false"
"allwebemails.com","true","false","false"
"bhuxp.org","true","false","false"
"cneemail.com","true","false","false"
"cood.food","true","false","false"
"easymailer.live","true","false","false"
"eligou.store","true","false","false"
"emailnow.net","true","false","false"
"emailrod.com","true","false","false"
"fumemail.com","true","false","false"
"gassmail.com","true","false","false"
"gukox.org","true","false","false"
"hooooooo.store","true","false","false"
"horizonspost.com","true","false","false"
"inboxorigin.com","true","false","false"
"iuanhoi.store","true","false","false"
"kakslsie.store","true","false","false"
"kokalo.store","true","false","false"
"laxiw.org","true","false","false"
"magbit.food","true","false","false"
"mailmagnet.co","true","false","false"
"mainkask.site","true","false","false"
"mongrec.top","true","false","false"
"nhoopmail.store","true","false","false"
"noopmail.com","true","false","false"
"oooooooo.store","true","false","false"
"openmail.pro","true","false","false"
"oxfo.edu.pl","true","false","false"
"pricegh.fun","true","false","false"
"prohisi.store","true","false","false"
"solarnyx.com","true","false","false"
"stufmail.com","true","false","false"
"temppppo.store","true","false","false"
"volku.org","true","false","false"
"062e.com","true","false","false"
"48dz.com","true","false","false"
"acedby.com","true","false","false"
"allreview4u.com","true","false","false"
"awa.pics","true","false","false"
"btsblock.com","true","false","false"
"ccqu.top","true","false","false"
"cmdkl.com","true","false","false"
"comyze.org","true","false","false"
"endob.com","true","false","false"
"fira.my","true","false","false"
